# timestamps [seconds],pts
13184.551724,1630897
13184.560209,1631453
13184.567776,1631949
13184.576205,1632501
13184.583767,1632997
13184.591781,1633522
13184.599709,1634041
13184.607816,1634573
13184.615732,1635091
13184.623941,1635629
13184.631756,1636142
13184.639846,1636672
13184.647883,1637198
13184.662250,1638140
13184.665058,1638324
13184.671769,1638764
13184.680032,1639305
13184.687759,1639812
13184.695799,1640339
13184.703841,1640866
13184.711720,1641382
13184.719767,1641909
13184.727837,1642438
13184.743232,1643447
13184.746241,1643644
13184.751773,1644007
13184.759797,1644533
13184.768068,1645075
13184.778105,1645733
13184.783781,1646105
13184.795760,1646890
13184.803832,1647419
13184.811808,1647941
13184.820122,1648486
13184.827793,1648989
13184.835747,1649510
13184.843738,1650034
13184.851725,1650557
13184.859814,1651087
13184.869099,1651696
13184.875784,1652134
13184.883885,1652665
13184.891743,1653180
13184.899779,1653706
13184.907791,1654232
13184.915760,1654754
13184.923798,1655281
13184.931746,1655801
13184.940482,1656374
13184.947954,1656864
13184.956171,1657402
13184.963757,1657899
13184.971850,1658430
13184.979725,1658946
13184.987771,1659473
13184.995780,1659998
13185.004089,1660542
13185.011835,1661050
13185.019973,1661583
13185.027725,1662091
13185.035739,1662617
13185.043738,1663141
13185.051809,1663670
13185.059741,1664190
13185.067775,1664716
13185.077768,1665371
13185.083893,1665772
13185.092152,1666314
13185.099762,1666812
13185.107778,1667338
13185.115726,1667859
13185.123763,1668385
13185.131809,1668913
13185.140185,1669461
13185.148091,1669980
13185.155808,1670485
13185.163780,1671008
13185.172207,1671560
13185.179857,1672061
13185.188047,1672598
13185.195813,1673107
13185.203879,1673636
13185.211753,1674152
13185.219856,1674683
13185.227867,1675208
13185.235859,1675731
13185.243789,1676251
13185.251717,1676771
13185.263751,1677559
13185.271992,1678099
13185.280390,1678650
13185.287942,1679145
13185.295766,1679657
13185.303859,1680188
13185.311774,1680707
13185.320021,1681247
13185.327785,1681756
13185.335760,1682278
13185.343897,1682812
13185.351702,1683323
13185.359757,1683851
13185.367809,1684379
13185.375774,1684901
13185.383746,1685423
13185.391778,1685950
13185.399739,1686471
13185.407782,1686998
13185.415871,1687529
13185.424037,1688064
13185.431758,1688570
13185.439773,1689095
13185.447725,1689616
13185.455859,1690149
13185.463758,1690667
13185.471805,1691194
13185.479722,1691713
13185.489055,1692325
13185.495782,1692766
13185.503973,1693302
13185.511779,1693814
13185.519758,1694337
13185.527743,1694860
13185.535850,1695391
13185.543723,1695907
13185.551960,1696447
13185.559725,1696956
13185.567767,1697483
13185.575763,1698007
13185.583840,1698536
13185.594235,1699218
13185.600407,1699622
13185.607765,1700104
13185.615751,1700628
13185.626143,1701309
13185.631876,1701684
13185.640232,1702232
13185.647833,1702730
13185.655973,1703264
13185.663760,1703774
13185.674744,1704494
13185.679805,1704825
13185.690253,1705510
13185.699578,1706121
13185.705734,1706525
13185.711799,1706922
13185.719774,1707445
13185.731734,1708229
13185.739891,1708763
13185.747738,1709277
13185.756591,1709858
13185.763728,1710325
13185.771810,1710855
13185.779782,1711377
13185.787781,1711902
13185.795736,1712423
13185.806601,1713135
13185.811729,1713471
13185.819858,1714004
13185.827740,1714520
13185.835921,1715057
13185.843795,1715573
13185.851756,1716094
13185.859773,1716620
13185.867757,1717143
13185.875958,1717680
13185.883768,1718192
13185.891831,1718721
13185.899775,1719241
13185.912624,1720083
13185.915767,1720289
13185.923774,1720814
13185.931735,1721336
13185.939773,1721862
13185.948048,1722405
13185.955870,1722917
13185.963829,1723439
13185.971867,1723966
13185.979791,1724485
13185.987946,1725019
13185.995880,1725539
13186.003878,1726064
13186.011747,1726579
13186.020171,1727131
13186.027773,1727630
13186.039001,1728365
13186.043876,1728685
13186.051781,1729203
13186.059791,1729728
13186.067776,1730251
13186.075738,1730773
13186.083790,1731301
13186.091903,1731832
13186.099815,1732351
13186.108067,1732892
13186.115731,1733394
13186.123812,1733923
13186.131896,1734453
13186.139843,1734974
13186.147788,1735495
13186.155782,1736019
13186.163729,1736539
13186.171779,1737067
13186.179749,1737589
13186.187812,1738118
13186.199850,1738907
13186.208103,1739447
13186.215801,1739952
13186.229666,1740861
13186.232561,1741050
13186.239783,1741524
13186.247715,1742043
13186.255931,1742582
13186.263723,1743093
13186.277858,1744019
13186.281881,1744283
13186.287820,1744672
13186.295747,1745191
13186.303924,1745727
13186.311709,1746237
13186.319876,1746773
13186.327737,1747288
13186.335975,1747828
13186.344470,1748384
13186.351854,1748868
13186.359893,1749395
13186.367733,1749909
13186.375773,1750436
13186.383852,1750965
13186.391847,1751489
13186.399825,1752012
13186.407785,1752534
13186.415739,1753055
13186.423895,1753589
13186.431792,1754107
13186.439824,1754633
13186.447919,1755164
13186.456032,1755695
13186.463755,1756202
13186.471909,1756736
13186.479832,1757255
13186.488099,1757797
13186.495772,1758300
13186.503870,1758831
13186.517075,1759696
13186.522525,1760053
13186.527798,1760399
13186.535836,1760925
13186.548031,1761725
13186.551688,1761964
13186.559762,1762493
13186.567786,1763019
13186.576176,1763569
13186.583906,1764076
13186.591768,1764591
13186.599707,1765111
13186.607710,1765636
13186.615719,1766161
13186.623950,1766700
13186.631717,1767209
13186.639932,1767747
13186.652019,1768539
13186.656969,1768864
13186.667791,1769573
13186.675781,1770097
13186.683771,1770620
13186.691809,1771147
13186.699823,1771672
13186.707762,1772193
13186.716120,1772740
13186.723858,1773247
13186.731759,1773765
13186.739790,1774292
13186.747820,1774818
13186.759730,1775598
13186.765935,1776005
13186.772021,1776404
13186.779775,1776912
13186.790371,1777606
13186.796534,1778010
13186.803924,1778495
13186.811765,1779008
13186.819763,1779533
13186.828100,1780079
13186.835829,1780585
13186.843810,1781109
13186.851953,1781642
13186.859756,1782154
13186.867983,1782693
13186.875835,1783207
13186.883796,1783729
13186.893586,1784371
13186.899703,1784771
13186.907766,1785300
13186.915839,1785829
13186.923913,1786358
13186.931773,1786873
13186.939788,1787398
13186.947738,1787919
13186.955837,1788450
13186.968347,1789270
13186.972917,1789570
13186.979913,1790028
13186.990558,1790726
13186.995708,1791063
13187.003873,1791598
13187.011715,1792112
13187.020062,1792659
13187.027723,1793161
13187.035747,1793687
13187.043744,1794211
13187.051734,1794735
13187.059748,1795260
13187.067973,1795799
13187.077660,1796434
13187.083917,1796844
13187.091965,1797371
13187.099750,1797882
13187.107765,1798407
13187.115718,1798928
13187.123962,1799468
13187.135815,1800245
13187.149644,1801151
13187.154548,1801473
13187.159709,1801811
13187.167903,1802348
13187.175867,1802870
13187.183721,1803385
13187.191766,1803912
13187.199748,1804435
13187.207794,1804962
13187.215802,1805487
13187.223824,1806013
13187.231806,1806536
13187.239810,1807060
13187.247725,1807579
13187.255767,1808106
13187.264011,1808646
13187.271823,1809158
13187.282292,1809844
13187.287787,1810205
13187.295744,1810726
13187.304410,1811294
13187.311780,1811777
13187.319848,1812306
13187.327757,1812824
13187.335716,1813346
13187.343763,1813873
13187.351881,1814405
13187.359756,1814921
13187.367816,1815449
13187.375828,1815974
